id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.netflix.conductor.core.events.queue.Message	Message()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
2	com.netflix.conductor.core.events.queue.Message	Message(java.lang.String,java.lang.String,java.lang.String)	0	3	[false, false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
3	com.netflix.conductor.core.events.queue.Message	Message(java.lang.String,java.lang.String,java.lang.String,int)	0	4	[false, false, false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
4	com.netflix.conductor.core.events.queue.Message	getPayload()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
5	com.netflix.conductor.core.events.queue.Message	setPayload(java.lang.String)	0	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
6	com.netflix.conductor.core.events.queue.Message	getId()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
7	com.netflix.conductor.core.events.queue.Message	setId(java.lang.String)	0	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
8	com.netflix.conductor.core.events.queue.Message	getReceipt()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
9	com.netflix.conductor.core.events.queue.Message	setReceipt(java.lang.String)	0	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
10	com.netflix.conductor.core.events.queue.Message	getPriority()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/conductor/core/src/main/java/com/netflix/conductor/core/events/queue/Message.java
