kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
PARAMETER	com.netflix.conductor.metrics.Monitors	recordUpdateConflict(java.lang.String,java.lang.String,com.netflix.conductor.model.TaskModel.Status)	taskType	0	/Users/nima/Developer/NullAwayFixer/Projects/conductor/core/src/main/java/com/netflix/conductor/metrics/Monitors.java	PASS_NULLABLE	nullable	com.netflix.conductor.core.execution.WorkflowExecutor	updateTask(com.netflix.conductor.common.metadata.tasks.TaskResult)
METHOD	com.netflix.conductor.service.TaskService	poll(@javax.validation.constraints.NotEmpty(message="TaskType cannot be null or empty.") java.lang.String,java.lang.String,java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/conductor/core/src/main/java/com/netflix/conductor/service/TaskService.java	WRONG_OVERRIDE_RETURN	nullable	com.netflix.conductor.service.TaskServiceImpl	poll(java.lang.String,java.lang.String,java.lang.String)
METHOD	com.netflix.conductor.service.TaskService	getPendingTaskForWorkflow(@javax.validation.constraints.NotEmpty(message="WorkflowId cannot be null or empty.") java.lang.String,@javax.validation.constraints.NotEmpty(message="TaskReferenceName cannot be null or empty.") java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/conductor/core/src/main/java/com/netflix/conductor/service/TaskService.java	WRONG_OVERRIDE_RETURN	nullable	com.netflix.conductor.service.TaskServiceImpl	getPendingTaskForWorkflow(java.lang.String,java.lang.String)
METHOD	com.netflix.conductor.service.TaskService	getTask(@javax.validation.constraints.NotEmpty(message="TaskId cannot be null or empty.") java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/conductor/core/src/main/java/com/netflix/conductor/service/TaskService.java	WRONG_OVERRIDE_RETURN	nullable	com.netflix.conductor.service.TaskServiceImpl	getTask(java.lang.String)
